,School_ID,State,Year,Subject,isbn,title,authors,published,rating,score,description
1706,27,ACT,11,ECONOMICS,9780655796473,The Market Economy 2014 Student Book,"['Tim Dixon', ""John O'Mahony""]",2013-12-11,0.0,0.0,"The Market Economy is written to follow the NSW Preliminary Economics course and explains the course in a clear, straight-forward style without sacrificing the essential detail."
1707,25,QLD,11,ENGLISH,9780170423601,Nelson Peak Performance,"['Robert Malpeli', 'Amanda Telford', 'Glen Davey', 'Margaret Horton']",2006,0.0,0.0,"Nelson Peak Performance is a write-in workbook/ study guide to assist students with VCE exam success. Providing full coverage of the VCE Physical Education course and content that mirrors the Year 12 exam, Nelson Peak Performance is the essential resource for students preparing for their end-of-year exam."
1708,25,QLD,11,HISTORY,9781108469418,Senior Ancient History for Queensland,,2018,0.0,0.0,
1709,25,QLD,11,DESIGN AND TECHNOLOGY,9780170419918,Nelson Design QCE Units 1 - 4 Student Book,"['Chris Ralph', 'Kristen Guthrie']",2018,0.0,0.0,
1710,1,NSW,12,LANGUAGES,9783468980428,"German-English Dictionary, Second Edition",['Langenscheidt'],2009-05-26,1.0,4.0,"This newly updated and revised edition of the classic dictionary features hundreds of new words reflecting recent cultural, political, and technological changes; full pronunciation keys for both German and English entries; examples illustrating correct usage and meaning; and much more. Original."
1711,1,NSW,12,SCIENCE,9780170408998,Nelson Chemistry Units 1 and 2 for the Australian Curriculum,"['Anna Davis', 'Anne Disney', 'Deb Smith', 'Veronica Hayes', 'Rachel Whan']",2014-11-11,0.0,0.0,Nelson Chemistry for the Australian Curriculum Units 1 & 2 and Units 3 & 4 are written to address the requirements of the Australian Curriculum Senior Chemistry. It provides a contextual approach to the teaching and learning of chemistry.
1712,1,NSW,12,SCIENCE,9780170408851,Biology in Focus: Skills and Assessment Workbook Year 12,"['Julie Fraser', 'Kirsten Prior', 'Evan Roberts']",2021-06-14,0.0,0.0,"The Science in Focus Biology Skills and Assessment Workbook approaches the Biology NESA Stage 6 syllabi sequentially. The workbook is organised by inquiry question and has a skillsfocused worksheet approach. The workbook helps students build capacity to work scientifically, complete high-quality depth studies and succeed in formal school-based assessment and the HSC exam."
1713,21,NSW,12,SCIENCE,9780170408998,Nelson Chemistry Units 1 and 2 for the Australian Curriculum,"['Anna Davis', 'Anne Disney', 'Deb Smith', 'Veronica Hayes', 'Rachel Whan']",2014-11-11,0.0,0.0,Nelson Chemistry for the Australian Curriculum Units 1 & 2 and Units 3 & 4 are written to address the requirements of the Australian Curriculum Senior Chemistry. It provides a contextual approach to the teaching and learning of chemistry.
1714,24,QLD,12,LANGUAGES,9787561923818,轻松学中文,"['马亚敏', '李欣颖']",2009,0.0,0.0,
1715,24,QLD,12,HISTORY,9780521044981,,,,,,
1716,24,QLD,12,HISTORY,9780521045490,Primary Composition Notebook,"[""Viktoria's Viktoria's Notebooks""]",2019-08-23,0.0,0.0,"Primary composition notebook for your child. Designed specifically for kids in kindergarten through 1st grade and second grade, this professionally bound notebook is perfect for traveling, doodling and anything else your child can imagine. Soft perfect bound cover to keep pages from getting lost. Blank drawing space at the top - half lined half blank. Standard school size of 8"" x 10""."
1717,25,QLD,12,DESIGN AND TECHNOLOGY,9780170419918,Nelson Design QCE Units 1 - 4 Student Book,"['Chris Ralph', 'Kristen Guthrie']",2018,0.0,0.0,
1718,25,QLD,12,ENGLISH,9780170423601,Nelson Peak Performance,"['Robert Malpeli', 'Amanda Telford', 'Glen Davey', 'Margaret Horton']",2006,0.0,0.0,"Nelson Peak Performance is a write-in workbook/ study guide to assist students with VCE exam success. Providing full coverage of the VCE Physical Education course and content that mirrors the Year 12 exam, Nelson Peak Performance is the essential resource for students preparing for their end-of-year exam."
1719,25,QLD,12,HISTORY,9781108469418,Senior Ancient History for Queensland,,2018,0.0,0.0,
1720,31,QLD,12,HISTORY,9781108469418,Senior Ancient History for Queensland,,2018,0.0,0.0,
1721,31,QLD,12,PDHPE,9781108590969,Step Forward: Senior Physical Education for Queensland,"['Michael Kiss', 'Mark Rasi', 'Theo Kleoudis', 'Ross Stewart']",2010-08-25,0.0,0.0,"Step Forward - Senior Physical Education for Queensland is written by experienced and creative Queensland Physical Education teachers to provide in-depth coverage of the new QSA syllabus. Utilising contemporary frameworks, it combines entirely new content with popular and relevant topics along with a comprehensive rationale to help students successfully negotiate the process of personalising and integrating their responses, particularly in Focus Area C. Step Forward also provides developmental learning activities that encourage students to apply theory to their performance, and to critically examine and improve their performance and participation in physical activity. This complete package to support both students and teachers offers: a carefully selected array of topics in Focus Areas A and B, combining entirely new content with existing relevant and popular topics ; 'Effective Response Strategies' for each extended response question ensures students are meeting the requirements of the syllabus across all criteria and in all Focus Areas."
1722,2,VIC,12,PDHPE,9780170373739,Nelson Physical Education VCE,"['Amanda Telford', 'Robert Malpeli', 'Rachael Whittle', 'Paul Seery', 'Mark Corrie']",2016,0.0,0.0,
1723,2,VIC,12,PDHPE,9780170373852,Nelson Peak Performance,"['Robert Malpeli', 'Amanda Telford', 'Glen Davey', 'Margaret Horton']",2006,0.0,0.0,"Nelson Peak Performance is a write-in workbook/ study guide to assist students with VCE exam success. Providing full coverage of the VCE Physical Education course and content that mirrors the Year 12 exam, Nelson Peak Performance is the essential resource for students preparing for their end-of-year exam."
1724,6,VIC,12,ACCOUNTING,9781108469913,Cambridge VCE Accounting Units 1 and 2 Workbook,"['Anthony Simmons', 'Richard Hardy']",2019-02-04,0.0,0.0,"Providing an unrivalled approach to teaching VCE Accounting within a real-world context, Cambridge VCE Accounting has been extensively updated to fully cover the new VCE study design to be implemented in 2019. Written by a highly-regarded author team with experience in curriculum development, teaching and developing resources, Cambridge VCE Accounting helps students develop a thorough understanding of the real-world role of accounting as well as the key knowledge and skills required to achieve success in assessment tasks and examinations. What's new or updated in these editions: Cambridge VCE Accounting has been updated explicitly for the 2019 VCE Accounting Study Design to comprehensively cover all course content, including an increased focus on developing critical thinking and ICT skills, as well as an emphasis on the ethical considerations of financial decision making. Clearly defined ICT activities challenge students to use spreadsheets to organise financial data or perform calculations, present information in the form of graphs, charts and tables, and model the impact of accounting decisions. Glossary definitions have been updated to reflect the new study design's use of the International Accounting Standards Board's (IASB) Conceptual Framework, and are presented in the page margins and collated at the back of each book. Study tips in the page margin have been updated to help students identify common errors or better understand course content, to aid with comprehension, revision and exam preparation. What we've kept that you love: Effective use of colour-coded examples throughout the textbook allows students to follow particular transactions through the accounting process. Accounting concepts are introduced using student-friendly language and developed using regular review questions and exercises. Accounting knowledge and skills are scaffolded, allowing students to eventually tackle complex exam scenarios. Icons in both the textbook and workbook helps students effectively and efficiently navigate between exercises, examples and activities. The Interactive Textbook brings the study of accounting to life, and includes videos and additional digital activities. The workbook, available for purchase separately in print format, includes exam-style pro-formas for every exercise in the student text, fully preparing students for VCE exams. It is fully integrated with the student texbook. The Interactive Textbook includes access to downloadable exercise pro-formas in Word and Excel format."
